job_id,title,company,city,state,posted_date,salary_min,salary_max,employment_type,category,description
100844,Data Engineer,Amazon,Austin,TX,2024-04-23,157013,188190,FULL_TIME,Tech,"Data Engineer role at Amazon in Austin"
100845,Software Engineer,Deloitte,San Jose,WA,2024-01-26,168882,215410,FULL_TIME,Tech,"Software Engineer role at Deloitte in San Jose"
100846,BI Analyst,Apple,Seattle,CA,2024-01-11,195606,231263,FULL_TIME,Tech,"BI Analyst role at Apple in Seattle"
100847,ML Engineer,TCS,Austin,IL,2024-08-27,115924,160192,FULL_TIME,Tech,"ML Engineer role at TCS in Austin"
100848,ML Engineer,Microsoft,Boston,TX,2024-02-19,138154,172017,FULL_TIME,Tech,"ML Engineer role at Microsoft in Boston"
100849,ML Engineer,Meta,Chicago,TX,2024-02-15,87688,98815,FULL_TIME,Tech,"ML Engineer role at Meta in Chicago"
100850,Data Engineer,Amazon,New York,CA,2024-05-21,203113,237968,FULL_TIME,Tech,"Data Engineer role at Amazon in New York"
100851,BI Analyst,Deloitte,Chicago,WA,2024-09-25,96269,134731,FULL_TIME,Tech,"BI Analyst role at Deloitte in Chicago"
100852,Data Scientist,Deloitte,Seattle,IL,2024-07-21,124923,144372,FULL_TIME,Tech,"Data Scientist role at Deloitte in Seattle"
100853,Data Engineer,Apple,Seattle,TX,2024-06-27,166831,179327,FULL_TIME,Tech,"Data Engineer role at Apple in Seattle"
100854,Data Engineer,Microsoft,Seattle,MA,2024-03-23,99867,127058,FULL_TIME,Tech,"Data Engineer role at Microsoft in Seattle"
100855,Data Scientist,Deloitte,Austin,CA,2024-04-27,70960,86575,FULL_TIME,Tech,"Data Scientist role at Deloitte in Austin"
100856,ML Engineer,Deloitte,New York,NY,2024-08-15,131006,147298,FULL_TIME,Tech,"ML Engineer role at Deloitte in New York"
100857,Data Engineer,Amazon,Dallas,CA,2024-07-11,127595,153615,FULL_TIME,Tech,"Data Engineer role at Amazon in Dallas"
100858,ML Engineer,TCS,Boston,WA,2024-02-15,211970,228307,FULL_TIME,Tech,"ML Engineer role at TCS in Boston"
100859,Software Engineer,Apple,Boston,MA,2024-03-26,201534,215457,FULL_TIME,Tech,"Software Engineer role at Apple in Boston"
100860,Data Engineer,Apple,San Jose,IL,2024-02-14,105130,141808,FULL_TIME,Tech,"Data Engineer role at Apple in San Jose"
100861,Data Engineer,Apple,Seattle,MA,2024-04-24,122723,163517,FULL_TIME,Tech,"Data Engineer role at Apple in Seattle"
100862,Data Engineer,Microsoft,Boston,NY,2024-09-15,199390,233781,FULL_TIME,Tech,"Data Engineer role at Microsoft in Boston"
100863,Data Scientist,Google,Dallas,IL,2024-09-14,78701,122494,FULL_TIME,Tech,"Data Scientist role at Google in Dallas"
100864,Data Engineer,Google,Austin,IL,2024-04-24,76125,82157,FULL_TIME,Tech,"Data Engineer role at Google in Austin"
100865,Data Scientist,TCS,San Jose,WA,2024-06-20,117834,136140,FULL_TIME,Tech,"Data Scientist role at TCS in San Jose"
100866,BI Analyst,Amazon,Austin,NY,2024-02-10,167706,177037,FULL_TIME,Tech,"BI Analyst role at Amazon in Austin"
100867,BI Analyst,Google,Dallas,WA,2024-05-19,146698,195710,FULL_TIME,Tech,"BI Analyst role at Google in Dallas"
100868,Data Scientist,Meta,New York,IL,2024-01-11,143645,184890,FULL_TIME,Tech,"Data Scientist role at Meta in New York"
100869,Data Engineer,Meta,Seattle,TX,2024-03-22,214746,251466,FULL_TIME,Tech,"Data Engineer role at Meta in Seattle"
100870,BI Analyst,TCS,New York,CA,2024-05-18,121565,141012,FULL_TIME,Tech,"BI Analyst role at TCS in New York"
100871,BI Analyst,Meta,Austin,MA,2024-01-17,150115,181073,FULL_TIME,Tech,"BI Analyst role at Meta in Austin"
100872,Data Scientist,Meta,New York,NY,2024-06-26,190978,229391,FULL_TIME,Tech,"Data Scientist role at Meta in New York"
100873,ML Engineer,Amazon,San Jose,MA,2024-04-15,163569,194862,FULL_TIME,Tech,"ML Engineer role at Amazon in San Jose"
100874,Data Engineer,TCS,Chicago,MA,2024-09-14,176443,191686,FULL_TIME,Tech,"Data Engineer role at TCS in Chicago"
100875,ML Engineer,Microsoft,New York,IL,2024-04-21,124949,142915,FULL_TIME,Tech,"ML Engineer role at Microsoft in New York"
100876,BI Analyst,Google,Seattle,NY,2024-02-25,161383,208038,FULL_TIME,Tech,"BI Analyst role at Google in Seattle"
100877,Data Engineer,Infosys,San Jose,IL,2024-07-10,127081,152771,FULL_TIME,Tech,"Data Engineer role at Infosys in San Jose"
100878,Data Engineer,Apple,Boston,WA,2024-03-15,214741,255951,FULL_TIME,Tech,"Data Engineer role at Apple in Boston"
100879,Data Engineer,Google,Boston,MA,2024-07-23,184126,219735,FULL_TIME,Tech,"Data Engineer role at Google in Boston"
100880,Software Engineer,Google,Austin,CA,2024-03-20,115168,153562,FULL_TIME,Tech,"Software Engineer role at Google in Austin"
100881,Software Engineer,Infosys,New York,NY,2024-03-28,109036,120573,FULL_TIME,Tech,"Software Engineer role at Infosys in New York"
100882,Software Engineer,Microsoft,New York,IL,2024-08-26,210959,228615,FULL_TIME,Tech,"Software Engineer role at Microsoft in New York"
100883,ML Engineer,Google,Dallas,WA,2024-02-27,186472,193982,FULL_TIME,Tech,"ML Engineer role at Google in Dallas"
100884,ML Engineer,Meta,Boston,NY,2024-03-21,129837,172378,FULL_TIME,Tech,"ML Engineer role at Meta in Boston"
100885,Data Engineer,Google,New York,TX,2024-03-18,111320,136440,FULL_TIME,Tech,"Data Engineer role at Google in New York"
100886,BI Analyst,Google,Dallas,IL,2024-04-16,83235,101173,FULL_TIME,Tech,"BI Analyst role at Google in Dallas"
100887,Data Scientist,Apple,Seattle,TX,2024-03-18,138915,175985,FULL_TIME,Tech,"Data Scientist role at Apple in Seattle"
100888,Data Scientist,Apple,New York,WA,2024-07-13,167398,188300,FULL_TIME,Tech,"Data Scientist role at Apple in New York"
100889,Software Engineer,Amazon,Dallas,NY,2024-08-10,98348,132986,FULL_TIME,Tech,"Software Engineer role at Amazon in Dallas"
100890,Software Engineer,Meta,Seattle,TX,2024-07-27,152156,182598,FULL_TIME,Tech,"Software Engineer role at Meta in Seattle"
100891,ML Engineer,Meta,Seattle,CA,2024-09-24,89054,134602,FULL_TIME,Tech,"ML Engineer role at Meta in Seattle"
100892,ML Engineer,TCS,Seattle,WA,2024-04-11,176512,208231,FULL_TIME,Tech,"ML Engineer role at TCS in Seattle"
100893,BI Analyst,Meta,New York,IL,2024-09-13,134254,175784,FULL_TIME,Tech,"BI Analyst role at Meta in New York"
100894,Data Scientist,Deloitte,New York,TX,2024-08-15,73482,95447,FULL_TIME,Tech,"Data Scientist role at Deloitte in New York"
100895,Software Engineer,TCS,Boston,WA,2024-04-14,148702,182146,FULL_TIME,Tech,"Software Engineer role at TCS in Boston"
100896,ML Engineer,Amazon,Chicago,NY,2024-08-20,75740,105771,FULL_TIME,Tech,"ML Engineer role at Amazon in Chicago"
100897,BI Analyst,Meta,Seattle,TX,2024-02-19,103599,111779,FULL_TIME,Tech,"BI Analyst role at Meta in Seattle"
100898,Data Scientist,Apple,Seattle,IL,2024-02-12,112566,125140,FULL_TIME,Tech,"Data Scientist role at Apple in Seattle"
100899,Data Engineer,Amazon,Boston,MA,2024-07-26,166653,183428,FULL_TIME,Tech,"Data Engineer role at Amazon in Boston"
100900,ML Engineer,Google,Dallas,IL,2024-08-24,191628,216295,FULL_TIME,Tech,"ML Engineer role at Google in Dallas"
100901,ML Engineer,Google,New York,WA,2024-06-25,169633,187731,FULL_TIME,Tech,"ML Engineer role at Google in New York"
100902,ML Engineer,Infosys,San Jose,IL,2024-01-24,143080,155258,FULL_TIME,Tech,"ML Engineer role at Infosys in San Jose"
100903,Data Engineer,Meta,Austin,CA,2024-05-21,172172,217119,FULL_TIME,Tech,"Data Engineer role at Meta in Austin"
100904,Software Engineer,Microsoft,New York,WA,2024-02-27,141512,162113,FULL_TIME,Tech,"Software Engineer role at Microsoft in New York"
100905,Data Scientist,Infosys,Dallas,TX,2024-05-28,186481,234961,FULL_TIME,Tech,"Data Scientist role at Infosys in Dallas"
100906,ML Engineer,Google,Dallas,TX,2024-09-10,176189,200950,FULL_TIME,Tech,"ML Engineer role at Google in Dallas"
100907,ML Engineer,Deloitte,Austin,CA,2024-01-14,93256,99291,FULL_TIME,Tech,"ML Engineer role at Deloitte in Austin"
100908,BI Analyst,Meta,Chicago,TX,2024-04-26,93732,134957,FULL_TIME,Tech,"BI Analyst role at Meta in Chicago"
100909,Data Scientist,Microsoft,Seattle,CA,2024-04-20,185631,207138,FULL_TIME,Tech,"Data Scientist role at Microsoft in Seattle"
100910,Data Scientist,Google,San Jose,MA,2024-01-13,177013,202021,FULL_TIME,Tech,"Data Scientist role at Google in San Jose"
100911,Data Scientist,Infosys,Dallas,IL,2024-05-25,126321,169830,FULL_TIME,Tech,"Data Scientist role at Infosys in Dallas"
100912,Data Engineer,Microsoft,San Jose,CA,2024-08-28,75606,99063,FULL_TIME,Tech,"Data Engineer role at Microsoft in San Jose"
100913,Data Engineer,Apple,San Jose,NY,2024-02-26,203469,214075,FULL_TIME,Tech,"Data Engineer role at Apple in San Jose"
100914,ML Engineer,Deloitte,Austin,NY,2024-09-26,100129,125878,FULL_TIME,Tech,"ML Engineer role at Deloitte in Austin"
100915,Data Engineer,Apple,Seattle,WA,2024-05-17,178066,216690,FULL_TIME,Tech,"Data Engineer role at Apple in Seattle"
100916,ML Engineer,TCS,Seattle,IL,2024-09-14,123476,137317,FULL_TIME,Tech,"ML Engineer role at TCS in Seattle"
100917,BI Analyst,Amazon,Dallas,NY,2024-05-16,115994,144610,FULL_TIME,Tech,"BI Analyst role at Amazon in Dallas"
100918,ML Engineer,TCS,Austin,MA,2024-02-15,95160,119844,FULL_TIME,Tech,"ML Engineer role at TCS in Austin"
100919,ML Engineer,Infosys,Dallas,WA,2024-07-16,172779,203406,FULL_TIME,Tech,"ML Engineer role at Infosys in Dallas"
100920,Data Engineer,Apple,New York,MA,2024-09-22,219300,250502,FULL_TIME,Tech,"Data Engineer role at Apple in New York"
100921,Software Engineer,Infosys,Austin,IL,2024-08-11,158510,199960,FULL_TIME,Tech,"Software Engineer role at Infosys in Austin"
100922,Data Scientist,Meta,Chicago,MA,2024-03-21,89949,131548,FULL_TIME,Tech,"Data Scientist role at Meta in Chicago"
100923,Data Engineer,TCS,New York,NY,2024-06-15,151915,196326,FULL_TIME,Tech,"Data Engineer role at TCS in New York"
100924,BI Analyst,Microsoft,Austin,TX,2024-09-16,110808,153031,FULL_TIME,Tech,"BI Analyst role at Microsoft in Austin"
100925,ML Engineer,Deloitte,Boston,TX,2024-03-27,207524,222667,FULL_TIME,Tech,"ML Engineer role at Deloitte in Boston"
100926,Software Engineer,Deloitte,Boston,NY,2024-05-16,149330,159713,FULL_TIME,Tech,"Software Engineer role at Deloitte in Boston"
100927,ML Engineer,Amazon,New York,WA,2024-01-24,169589,205151,FULL_TIME,Tech,"ML Engineer role at Amazon in New York"
100928,ML Engineer,Amazon,Dallas,WA,2024-04-10,175686,197265,FULL_TIME,Tech,"ML Engineer role at Amazon in Dallas"
100929,BI Analyst,Google,New York,MA,2024-09-12,179972,223114,FULL_TIME,Tech,"BI Analyst role at Google in New York"
100930,Software Engineer,TCS,Seattle,WA,2024-01-13,85332,114726,FULL_TIME,Tech,"Software Engineer role at TCS in Seattle"
100931,BI Analyst,Amazon,Chicago,MA,2024-03-22,197182,238212,FULL_TIME,Tech,"BI Analyst role at Amazon in Chicago"
100932,Software Engineer,TCS,Seattle,NY,2024-04-12,174638,190172,FULL_TIME,Tech,"Software Engineer role at TCS in Seattle"
100933,BI Analyst,Deloitte,San Jose,CA,2024-06-11,120793,144776,FULL_TIME,Tech,"BI Analyst role at Deloitte in San Jose"
100934,BI Analyst,Deloitte,San Jose,TX,2024-05-18,79999,106841,FULL_TIME,Tech,"BI Analyst role at Deloitte in San Jose"
100935,Data Engineer,Infosys,Boston,IL,2024-08-24,186770,221226,FULL_TIME,Tech,"Data Engineer role at Infosys in Boston"
100936,BI Analyst,Deloitte,Dallas,MA,2024-04-14,115943,128372,FULL_TIME,Tech,"BI Analyst role at Deloitte in Dallas"
100937,Software Engineer,Microsoft,Austin,CA,2024-06-24,157644,174969,FULL_TIME,Tech,"Software Engineer role at Microsoft in Austin"
100938,ML Engineer,Amazon,Chicago,WA,2024-08-12,85168,101603,FULL_TIME,Tech,"ML Engineer role at Amazon in Chicago"
100939,Data Scientist,TCS,Dallas,TX,2024-09-12,196025,228029,FULL_TIME,Tech,"Data Scientist role at TCS in Dallas"
100940,ML Engineer,Meta,Boston,WA,2024-07-17,83126,126548,FULL_TIME,Tech,"ML Engineer role at Meta in Boston"
100941,Data Engineer,Apple,Chicago,CA,2024-01-26,178984,209875,FULL_TIME,Tech,"Data Engineer role at Apple in Chicago"
100942,Data Scientist,Deloitte,Dallas,IL,2024-04-20,183027,201302,FULL_TIME,Tech,"Data Scientist role at Deloitte in Dallas"
100943,Data Scientist,Amazon,Dallas,TX,2024-08-21,180855,217959,FULL_TIME,Tech,"Data Scientist role at Amazon in Dallas"
100944,Data Scientist,Infosys,San Jose,NY,2024-05-23,73285,103419,FULL_TIME,Tech,"Data Scientist role at Infosys in San Jose"
100945,BI Analyst,Google,New York,IL,2024-02-25,208148,237761,FULL_TIME,Tech,"BI Analyst role at Google in New York"
100946,Data Scientist,Infosys,Chicago,TX,2024-09-10,200557,233884,FULL_TIME,Tech,"Data Scientist role at Infosys in Chicago"
100947,Data Scientist,TCS,Boston,NY,2024-07-18,81997,126688,FULL_TIME,Tech,"Data Scientist role at TCS in Boston"
100948,Data Scientist,TCS,Austin,NY,2024-02-19,192822,222652,FULL_TIME,Tech,"Data Scientist role at TCS in Austin"
100949,BI Analyst,Amazon,Seattle,NY,2024-07-28,212350,232741,FULL_TIME,Tech,"BI Analyst role at Amazon in Seattle"
100950,Data Scientist,Infosys,New York,IL,2024-08-19,108340,154188,FULL_TIME,Tech,"Data Scientist role at Infosys in New York"
100951,BI Analyst,Amazon,Chicago,NY,2024-06-11,73649,88335,FULL_TIME,Tech,"BI Analyst role at Amazon in Chicago"
100952,Software Engineer,Amazon,Chicago,WA,2024-07-17,138819,159422,FULL_TIME,Tech,"Software Engineer role at Amazon in Chicago"
100953,BI Analyst,Deloitte,San Jose,IL,2024-04-24,107177,118795,FULL_TIME,Tech,"BI Analyst role at Deloitte in San Jose"
100954,BI Analyst,Infosys,Seattle,WA,2024-09-19,187520,203987,FULL_TIME,Tech,"BI Analyst role at Infosys in Seattle"
100955,Data Engineer,Amazon,San Jose,NY,2024-02-15,199252,207687,FULL_TIME,Tech,"Data Engineer role at Amazon in San Jose"
100956,Data Scientist,Infosys,Boston,IL,2024-06-12,86843,113234,FULL_TIME,Tech,"Data Scientist role at Infosys in Boston"
100957,Software Engineer,Infosys,Austin,NY,2024-02-24,212026,219675,FULL_TIME,Tech,"Software Engineer role at Infosys in Austin"
100958,BI Analyst,Microsoft,New York,TX,2024-05-17,126824,141905,FULL_TIME,Tech,"BI Analyst role at Microsoft in New York"
100959,Data Scientist,Amazon,Boston,NY,2024-08-26,95582,112505,FULL_TIME,Tech,"Data Scientist role at Amazon in Boston"
100960,Data Engineer,Microsoft,Austin,NY,2024-03-28,172912,222762,FULL_TIME,Tech,"Data Engineer role at Microsoft in Austin"
100961,ML Engineer,Apple,Boston,NY,2024-03-21,212288,229311,FULL_TIME,Tech,"ML Engineer role at Apple in Boston"
100962,Software Engineer,Meta,Chicago,MA,2024-02-16,75332,124450,FULL_TIME,Tech,"Software Engineer role at Meta in Chicago"
100963,Data Engineer,Amazon,Seattle,NY,2024-08-27,95733,119202,FULL_TIME,Tech,"Data Engineer role at Amazon in Seattle"
100964,Software Engineer,TCS,Dallas,TX,2024-03-15,161489,192832,FULL_TIME,Tech,"Software Engineer role at TCS in Dallas"
100965,Software Engineer,Google,Boston,TX,2024-07-12,93938,142701,FULL_TIME,Tech,"Software Engineer role at Google in Boston"
100966,Software Engineer,Meta,New York,MA,2024-08-13,83815,115631,FULL_TIME,Tech,"Software Engineer role at Meta in New York"
100967,Data Scientist,Infosys,Seattle,WA,2024-07-21,133453,176969,FULL_TIME,Tech,"Data Scientist role at Infosys in Seattle"
100968,ML Engineer,Deloitte,Chicago,WA,2024-05-23,170942,180333,FULL_TIME,Tech,"ML Engineer role at Deloitte in Chicago"
100969,Data Engineer,Apple,Chicago,TX,2024-06-24,126138,159760,FULL_TIME,Tech,"Data Engineer role at Apple in Chicago"
100970,Data Engineer,Meta,Boston,MA,2024-07-12,195993,220895,FULL_TIME,Tech,"Data Engineer role at Meta in Boston"
100971,Data Scientist,TCS,Dallas,IL,2024-05-25,186394,219416,FULL_TIME,Tech,"Data Scientist role at TCS in Dallas"
100972,Data Engineer,Infosys,Dallas,WA,2024-03-26,201591,248602,FULL_TIME,Tech,"Data Engineer role at Infosys in Dallas"
100973,ML Engineer,Meta,Dallas,CA,2024-07-13,170239,197715,FULL_TIME,Tech,"ML Engineer role at Meta in Dallas"
100974,BI Analyst,Google,New York,MA,2024-07-26,110897,136063,FULL_TIME,Tech,"BI Analyst role at Google in New York"
100975,Software Engineer,Apple,Seattle,CA,2024-08-14,192719,216576,FULL_TIME,Tech,"Software Engineer role at Apple in Seattle"
100976,Software Engineer,Apple,Chicago,IL,2024-01-18,74157,106246,FULL_TIME,Tech,"Software Engineer role at Apple in Chicago"
100977,BI Analyst,TCS,Seattle,WA,2024-08-23,181949,188271,FULL_TIME,Tech,"BI Analyst role at TCS in Seattle"
100978,Software Engineer,Google,Dallas,MA,2024-07-16,128008,153335,FULL_TIME,Tech,"Software Engineer role at Google in Dallas"
100979,ML Engineer,Deloitte,San Jose,MA,2024-07-21,189112,235610,FULL_TIME,Tech,"ML Engineer role at Deloitte in San Jose"
100980,ML Engineer,Google,Austin,TX,2024-02-28,150873,189876,FULL_TIME,Tech,"ML Engineer role at Google in Austin"
100981,ML Engineer,Infosys,Chicago,NY,2024-03-17,219521,251921,FULL_TIME,Tech,"ML Engineer role at Infosys in Chicago"
100982,BI Analyst,Infosys,Seattle,NY,2024-08-24,171060,196730,FULL_TIME,Tech,"BI Analyst role at Infosys in Seattle"
100983,Data Scientist,TCS,San Jose,IL,2024-01-15,124262,172617,FULL_TIME,Tech,"Data Scientist role at TCS in San Jose"
100984,Data Scientist,Deloitte,Seattle,TX,2024-08-19,126494,146985,FULL_TIME,Tech,"Data Scientist role at Deloitte in Seattle"
100985,ML Engineer,Infosys,San Jose,TX,2024-03-16,81155,90493,FULL_TIME,Tech,"ML Engineer role at Infosys in San Jose"
100986,Data Scientist,Infosys,Austin,IL,2024-02-14,149150,177839,FULL_TIME,Tech,"Data Scientist role at Infosys in Austin"
100987,BI Analyst,Deloitte,Chicago,CA,2024-01-12,128820,141967,FULL_TIME,Tech,"BI Analyst role at Deloitte in Chicago"
100988,ML Engineer,Deloitte,Dallas,MA,2024-05-21,175649,221643,FULL_TIME,Tech,"ML Engineer role at Deloitte in Dallas"
100989,ML Engineer,Meta,Seattle,WA,2024-03-24,192613,209503,FULL_TIME,Tech,"ML Engineer role at Meta in Seattle"
100990,Data Engineer,Microsoft,San Jose,MA,2024-02-16,172950,214768,FULL_TIME,Tech,"Data Engineer role at Microsoft in San Jose"
100991,Data Engineer,Deloitte,Chicago,NY,2024-02-27,209584,230061,FULL_TIME,Tech,"Data Engineer role at Deloitte in Chicago"
100992,Data Engineer,Infosys,Austin,IL,2024-01-24,153604,159448,FULL_TIME,Tech,"Data Engineer role at Infosys in Austin"
100993,ML Engineer,Deloitte,Seattle,CA,2024-04-19,130896,173429,FULL_TIME,Tech,"ML Engineer role at Deloitte in Seattle"
100994,Software Engineer,Deloitte,San Jose,CA,2024-02-10,163349,193160,FULL_TIME,Tech,"Software Engineer role at Deloitte in San Jose"
100995,BI Analyst,Amazon,San Jose,IL,2024-06-25,171783,218095,FULL_TIME,Tech,"BI Analyst role at Amazon in San Jose"
100996,Software Engineer,Infosys,Boston,MA,2024-04-25,214265,258459,FULL_TIME,Tech,"Software Engineer role at Infosys in Boston"
100997,Data Scientist,TCS,Boston,WA,2024-01-18,155507,191428,FULL_TIME,Tech,"Data Scientist role at TCS in Boston"
100998,Data Engineer,Microsoft,Chicago,CA,2024-09-25,124001,147682,FULL_TIME,Tech,"Data Engineer role at Microsoft in Chicago"
100999,BI Analyst,Microsoft,Chicago,WA,2024-06-10,151458,182551,FULL_TIME,Tech,"BI Analyst role at Microsoft in Chicago"
